Date;EUR-USD;USD-UAH;WTI;BalticDryIndex;PalmoilBursaMalaysia;PalmoilFOBRotterdam;SunseedEXW;SunseedEXWUAH;SunseedFOB;SunseedCPTSaintNazaire;SunseedCPTSaintNazaireUSD;SunoilEXW;SunoilFOB;SunoilFOBRotterdam;BasisSunseedEXW-FOB;BasisSunseed-SunoilEXW;BasisSunseedEXW-CPTSaintNazaire;BasisSunseedEXW-SunoilFOBRotterdam;BasisSunseedEXW-RapeseedEuronext;BasisSunoilEXW-FOB;BasisSunoilFOB-SunoilFOBRotterdam;SpreadSunoilFOB-PalmoilBursaMalaysia;RapeseedEXW;RapeseedEXWUAH;RapeseedFOB;RapeseedEuronext;RapeseedEuronextUSD;RapeseedCPTRouen;RapeseedCPTRouenUSD;RapeoilFOBRotterdam;BasisRapeseedEXW-FOB;BasisRapeseedEXW-Euronext;BasisRapeseedEXW-CPTRouen;BasisRapeseedEXW-RapeoilFOBRotterdam;SpreadSunseedEXW-RapeseedEXW;SoybeanEXW;SoybeanEXWUAH;SoybeanFOB;SoyoilFOBRotterdam;SoybeanCBOT;SoymealCBOT;SoyoilCBOT;BasisSoybeanEXW-FOB;BasisSoybeanEXW-CBOT;BasisSoyoilFOBRotterdam-SoyoilCBOT;CrushSpreadCBOT
14.10.2016;1,0969;25,77;50,35;892,0;626,5;730,0;387,0;9973,0;392,0;360,0;394,9;838,0;770,0;840,0;-5,0;-451,0;27,0;-453,0;-39,1;68,0;-70,0;143,5;441,0;11364,6;420,0;388,5;426,1;385,3;422,6;928,0;21,0;14,9;18,4;-487,0;-54,0;410,0;10565,7;378,0;873,0;353,6;272,8;1106,5;32,0;56,4;-233,5;67,1
21.10.2016;1,0882;25,6375;50,85;842,0;659,6;743,0;395,0;10126,8;396,0;360,0;391,8;843,0;785,0;840,0;-1,0;-448,0;35,0;-445,0;-33,8;58,0;-55,0;125,4;446,0;11434,3;430,0;394,0;428,8;394,8;429,6;929,0;16,0;17,2;16,4;-483,0;-51,0;413,0;10588,3;385,0;880,0;361,2;278,9;1137,9;28,0;51,8;-257,9;70,2
28.10.2016;1,0983;25,47;48,7;834,0;664,8;735,0;397,0;10111,6;395,0;360,0;395,4;848,0;790,0;830,0;2,0;-451,0;37,0;-433,0;-42,3;58,0;-40,0;125,2;453,0;11537,9;425,0;400,0;439,3;395,5;434,4;907,0;28,0;13,7;18,6;-454,0;-56,0;416,0;10595,5;393,0;865,0;367,9;288,9;1147,3;23,0;48,1;-282,3;73,2
04.11.2016;1,1135;25,565;44,07;855,0;658,5;755,0;393,0;10047,0;405,0;365,0;406,4;845,0;765,0;833,0;-12,0;-452,0;28,0;-440,0;-42,1;80,0;-68,0;106,5;458,0;11708,8;425,0;390,8;435,1;390,8;435,1;889,0;33,0;22,9;22,9;-431,0;-65,0;415,0;10609,5;390,0;877,0;360,6;281,2;1124,6;25,0;54,4;-247,6;70,2
11.11.2016;1,085;25,62;43,41;1045,0;696,7;750,0;395,0;10119,9;405,0;365,0;396,0;841,0;770,0;815,0;-10,0;-446,0;30,0;-420,0;-30,6;71,0;-45,0;73,3;458,0;11734,0;430,0;392,3;425,6;388,3;421,3;882,0;28,0;32,4;36,7;-424,0;-63,0;415,0;10632,3;390,0;868,0;359,5;280,1;1115,9;25,0;55,5;-247,9;68,8
18.11.2016;1,0585;25,85;45,69;1257,0;650,7;780,0;382,0;9874,7;405,0;370,0;391,6;811,0;760,0;830,0;-23,0;-429,0;12,0;-448,0;-38,8;51,0;-70,0;109,3;402,0;10391,7;430,0;397,5;420,8;389,0;411,8;875,0;-28,0;-18,8;-9,8;-473,0;-20,0;404,0;10443,4;388,0;891,0;365,1;282,5;1103,2;16,0;38,9;-212,2;62,8
25.11.2016;1,0584;25,7;46,06;1181,0;683,1;765,0;393,0;10100,1;400,0;370,0;391,6;831,0;785,0;845,0;-7,0;-438,0;23,0;-452,0;-32,2;46,0;-60,0;101,9;414,0;10639,8;440,0;401,8;425,2;398,8;422,0;908,0;-26,0;-11,2;-8,0;-494,0;-21,0;420,0;10794,0;390,0;904,0;363,4;280,3;1121,0;30,0;56,6;-217,0;66,0
02.12.2016;1,067;25,97;51,68;1198,0;701,1;783,0;397,0;10310,1;400,0;380,0;405,5;840,0;785,0;855,0;-3,0;-443,0;17,0;-458,0;-40,2;55,0;-70,0;83,9;415,0;10777,6;425,0;409,8;437,2;406,3;433,5;926,0;-10,0;-22,2;-18,5;-511,0;-18,0;421,0;10933,4;395,0;926,0;377,5;282,7;1215,3;26,0;43,5;-289,3;71,1
09.12.2016;1,0559;26;51,5;1090,0;706,3;790,0;400,0;10400,0;400,0;390,0;411,8;832,0;785,0;845,0;0,0;-432,0;10,0;-445,0;-35,0;47,0;-60,0;78,7;407,0;10582,0;440,0;412,0;435,0;409,8;432,7;916,0;-33,0;-28,0;-25,7;-509,0;-7,0;413,0;10738,0;393,0;916,0;381,2;288,8;1190,4;20,0;31,8;-274,4;67,7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
